territorio_mivau,territorio_key,anio,trimestre,precio_vivienda_libre_eur_m2,hoja
Asturias (Principado de ),asturias (principado de ),2003,1,1116.5,"2003, 2004, 2005, 2006"
Asturias (Principado de ),asturias (principado de ),2003,2,1133.6,"2003, 2004, 2005, 2006"
Asturias (Principado de ),asturias (principado de ),2003,3,1167.8,"2003, 2004, 2005, 2006"
Asturias (Principado de ),asturias (principado de ),2003,4,1227.6,"2003, 2004, 2005, 2006"
Asturias (Principado de ),asturias (principado de ),2004,1,1281.7,"2003, 2004, 2005, 2006"
Asturias (Principado de ),asturias (principado de ),2004,2,1301.6,"2003, 2004, 2005, 2006"
Asturias (Principado de ),asturias (principado de ),2004,3,1301.6,"2003, 2004, 2005, 2006"
Asturias (Principado de ),asturias (principado de ),2004,4,1367.1,"2003, 2004, 2005, 2006"
Asturias (Principado de ),asturias (principado de ),2005,1,1424.1,"2003, 2004, 2005, 2006"
Asturias (Principado de ),asturias (principado de ),2005,2,1435.5,"2003, 2004, 2005, 2006"
Asturias (Principado de ),asturias (principado de ),2005,3,1480.3,"2003, 2004, 2005, 2006"
Asturias (Principado de ),asturias (principado de ),2005,4,1505.5,"2003, 2004, 2005, 2006"
Asturias (Principado de ),asturias (principado de ),2006,1,1563.7,"2003, 2004, 2005, 2006"
Asturias (Principado de ),asturias (principado de ),2006,2,1612.1,"2003, 2004, 2005, 2006"
Asturias (Principado de ),asturias (principado de ),2006,3,1607.8,"2003, 2004, 2005, 2006"
Asturias (Principado de ),asturias (principado de ),2006,4,1634.9,"2003, 2004, 2005, 2006"
Balears (Illes),balears (illes),2003,1,1531.1,"2003, 2004, 2005, 2006"
Balears (Illes),balears (illes),2003,2,1567,"2003, 2004, 2005, 2006"
Balears (Illes),balears (illes),2003,3,1618,"2003, 2004, 2005, 2006"
Balears (Illes),balears (illes),2003,4,1631.2,"2003, 2004, 2005, 2006"
Balears (Illes),balears (illes),2004,1,1672.8,"2003, 2004, 2005, 2006"
Balears (Illes),balears (illes),2004,2,1710.6,"2003, 2004, 2005, 2006"
Balears (Illes),balears (illes),2004,3,1769.2,"2003, 2004, 2005, 2006"
Balears (Illes),balears (illes),2004,4,1833.5,"2003, 2004, 2005, 2006"
Balears (Illes),balears (illes),2005,1,1890.2,"2003, 2004, 2005, 2006"
Balears (Illes),balears (illes),2005,2,1969.6,"2003, 2004, 2005, 2006"
Balears (Illes),balears (illes),2005,3,2003.6,"2003, 2004, 2005, 2006"
Balears (Illes),balears (illes),2005,4,2025.6,"2003, 2004, 2005, 2006"
Balears (Illes),balears (illes),2006,1,2120.8,"2003, 2004, 2005, 2006"
Balears (Illes),balears (illes),2006,2,2192.6,"2003, 2004, 2005, 2006"
Balears (Illes),balears (illes),2006,3,2221,"2003, 2004, 2005, 2006"
Balears (Illes),balears (illes),2006,4,2264.5,"2003, 2004, 2005, 2006"
Canarias,canarias,2003,1,1241,"2003, 2004, 2005, 2006"
Canarias,canarias,2003,2,1268.5,"2003, 2004, 2005, 2006"
Canarias,canarias,2003,3,1311.3,"2003, 2004, 2005, 2006"
Canarias,canarias,2003,4,1329.6,"2003, 2004, 2005, 2006"
Canarias,canarias,2004,1,1375.4,"2003, 2004, 2005, 2006"
Canarias,canarias,2004,2,1376.9,"2003, 2004, 2005, 2006"
Canarias,canarias,2004,3,1431.9,"2003, 2004, 2005, 2006"
Canarias,canarias,2004,4,1457.8,"2003, 2004, 2005, 2006"
Canarias,canarias,2005,1,1526.5,"2003, 2004, 2005, 2006"
Canarias,canarias,2005,2,1570.8,"2003, 2004, 2005, 2006"
Canarias,canarias,2005,3,1567.7,"2003, 2004, 2005, 2006"
Canarias,canarias,2005,4,1599.1,"2003, 2004, 2005, 2006"
Canarias,canarias,2006,1,1657.8,"2003, 2004, 2005, 2006"
Canarias,canarias,2006,2,1695.9,"2003, 2004, 2005, 2006"
Canarias,canarias,2006,3,1700.5,"2003, 2004, 2005, 2006"
Canarias,canarias,2006,4,1726.4,"2003, 2004, 2005, 2006"
Palmas (Las),palmas (las),2003,1,1295.5,"2003, 2004, 2005, 2006"
Palmas (Las),palmas (las),2003,2,1320.1,"2003, 2004, 2005, 2006"
Palmas (Las),palmas (las),2003,3,1366.3,"2003, 2004, 2005, 2006"
Palmas (Las),palmas (las),2003,4,1389.4,"2003, 2004, 2005, 2006"
Palmas (Las),palmas (las),2004,1,1417.2,"2003, 2004, 2005, 2006"
Palmas (Las),palmas (las),2004,2,1397.1,"2003, 2004, 2005, 2006"
Palmas (Las),palmas (las),2004,3,1463.4,"2003, 2004, 2005, 2006"
Palmas (Las),palmas (las),2004,4,1497.3,"2003, 2004, 2005, 2006"
Palmas (Las),palmas (las),2005,1,1540.4,"2003, 2004, 2005, 2006"
Palmas (Las),palmas (las),2005,2,1588.2,"2003, 2004, 2005, 2006"
Palmas (Las),palmas (las),2005,3,1606.6,"2003, 2004, 2005, 2006"
Palmas (Las),palmas (las),2005,4,1616.2,"2003, 2004, 2005, 2006"
Palmas (Las),palmas (las),2006,1,1670.9,"2003, 2004, 2005, 2006"
Palmas (Las),palmas (las),2006,2,1739.1,"2003, 2004, 2005, 2006"
Palmas (Las),palmas (las),2006,3,1753,"2003, 2004, 2005, 2006"
Palmas (Las),palmas (las),2006,4,1774.5,"2003, 2004, 2005, 2006"
Santa Cruz de Tenerife,santa cruz de tenerife,2003,1,1176.5,"2003, 2004, 2005, 2006"
Santa Cruz de Tenerife,santa cruz de tenerife,2003,2,1217.3,"2003, 2004, 2005, 2006"
Santa Cruz de Tenerife,santa cruz de tenerife,2003,3,1250.5,"2003, 2004, 2005, 2006"
Santa Cruz de Tenerife,santa cruz de tenerife,2003,4,1265.6,"2003, 2004, 2005, 2006"
Santa Cruz de Tenerife,santa cruz de tenerife,2004,1,1324.5,"2003, 2004, 2005, 2006"
Santa Cruz de Tenerife,santa cruz de tenerife,2004,2,1356.2,"2003, 2004, 2005, 2006"
Santa Cruz de Tenerife,santa cruz de tenerife,2004,3,1397,"2003, 2004, 2005, 2006"
Santa Cruz de Tenerife,santa cruz de tenerife,2004,4,1406.1,"2003, 2004, 2005, 2006"
Santa Cruz de Tenerife,santa cruz de tenerife,2005,1,1510.3,"2003, 2004, 2005, 2006"
Santa Cruz de Tenerife,santa cruz de tenerife,2005,2,1551.1,"2003, 2004, 2005, 2006"
Santa Cruz de Tenerife,santa cruz de tenerife,2005,3,1517.9,"2003, 2004, 2005, 2006"
Santa Cruz de Tenerife,santa cruz de tenerife,2005,4,1577.1,"2003, 2004, 2005, 2006"
Santa Cruz de Tenerife,santa cruz de tenerife,2006,1,1640.2,"2003, 2004, 2005, 2006"
Santa Cruz de Tenerife,santa cruz de tenerife,2006,2,1638.7,"2003, 2004, 2005, 2006"
Santa Cruz de Tenerife,santa cruz de tenerife,2006,3,1640.2,"2003, 2004, 2005, 2006"
Santa Cruz de Tenerife,santa cruz de tenerife,2006,4,1665.3,"2003, 2004, 2005, 2006"
Cantabria,cantabria,2003,1,1308.4,"2003, 2004, 2005, 2006"
Cantabria,cantabria,2003,2,1324.6,"2003, 2004, 2005, 2006"
Cantabria,cantabria,2003,3,1387.9,"2003, 2004, 2005, 2006"
Cantabria,cantabria,2003,4,1435,"2003, 2004, 2005, 2006"
Cantabria,cantabria,2004,1,1461,"2003, 2004, 2005, 2006"
Cantabria,cantabria,2004,2,1439.9,"2003, 2004, 2005, 2006"
Cantabria,cantabria,2004,3,1525.9,"2003, 2004, 2005, 2006"
Cantabria,cantabria,2004,4,1623.3,"2003, 2004, 2005, 2006"
Cantabria,cantabria,2005,1,1623.3,"2003, 2004, 2005, 2006"
Cantabria,cantabria,2005,2,1707.7,"2003, 2004, 2005, 2006"
Cantabria,cantabria,2005,3,1686,"2003, 2004, 2005, 2006"
Cantabria,cantabria,2005,4,1729.8,"2003, 2004, 2005, 2006"
Cantabria,cantabria,2006,1,1832.7,"2003, 2004, 2005, 2006"
Cantabria,cantabria,2006,2,1907.4,"2003, 2004, 2005, 2006"
Cantabria,cantabria,2006,3,1943.1,"2003, 2004, 2005, 2006"
Cantabria,cantabria,2006,4,1943.1,"2003, 2004, 2005, 2006"
Castilla y León,castilla y leon,2003,1,970.8,"2003, 2004, 2005, 2006"
Castilla y León,castilla y leon,2003,2,1001.5,"2003, 2004, 2005, 2006"
Castilla y León,castilla y leon,2003,3,1040.8,"2003, 2004, 2005, 2006"
Castilla y León,castilla y leon,2003,4,1053.1,"2003, 2004, 2005, 2006"
Castilla y León,castilla y leon,2004,1,1067.8,"2003, 2004, 2005, 2006"
Castilla y León,castilla y leon,2004,2,1150.2,"2003, 2004, 2005, 2006"
Castilla y León,castilla y leon,2004,3,1162.4,"2003, 2004, 2005, 2006"
Castilla y León,castilla y leon,2004,4,1228.8,"2003, 2004, 2005, 2006"
Castilla y León,castilla y leon,2005,1,1228.8,"2003, 2004, 2005, 2006"
Castilla y León,castilla y leon,2005,2,1291.5,"2003, 2004, 2005, 2006"
Castilla y León,castilla y leon,2005,3,1297.6,"2003, 2004, 2005, 2006"
Castilla y León,castilla y leon,2005,4,1321,"2003, 2004, 2005, 2006"
Castilla y León,castilla y leon,2006,1,1373.8,"2003, 2004, 2005, 2006"
Castilla y León,castilla y leon,2006,2,1416.8,"2003, 2004, 2005, 2006"
Castilla y León,castilla y leon,2006,3,1424.2,"2003, 2004, 2005, 2006"
Castilla y León,castilla y leon,2006,4,1451.2,"2003, 2004, 2005, 2006"
Ávila,avila,2003,1,795.3,"2003, 2004, 2005, 2006"
Ávila,avila,2003,2,840.8,"2003, 2004, 2005, 2006"
Ávila,avila,2003,3,890.7,"2003, 2004, 2005, 2006"
Ávila,avila,2003,4,906.2,"2003, 2004, 2005, 2006"
Ávila,avila,2004,1,981.6,"2003, 2004, 2005, 2006"
Ávila,avila,2004,2,1030.4,"2003, 2004, 2005, 2006"
Ávila,avila,2004,3,1022.7,"2003, 2004, 2005, 2006"
Ávila,avila,2004,4,1111.4,"2003, 2004, 2005, 2006"
Ávila,avila,2005,1,1109.2,"2003, 2004, 2005, 2006"
Ávila,avila,2005,2,1139.1,"2003, 2004, 2005, 2006"
Ávila,avila,2005,3,1160.2,"2003, 2004, 2005, 2006"
Ávila,avila,2005,4,1191.5,"2003, 2004, 2005, 2006"
Ávila,avila,2006,1,1288.9,"2003, 2004, 2005, 2006"
Ávila,avila,2006,2,1290,"2003, 2004, 2005, 2006"
Ávila,avila,2006,3,1325.5,"2003, 2004, 2005, 2006"
Ávila,avila,2006,4,1355.4,"2003, 2004, 2005, 2006"
Burgos,burgos,2003,1,1224.4,"2003, 2004, 2005, 2006"
Burgos,burgos,2003,2,1233.2,"2003, 2004, 2005, 2006"
Burgos,burgos,2003,3,1302.2,"2003, 2004, 2005, 2006"
Burgos,burgos,2003,4,1311,"2003, 2004, 2005, 2006"
Burgos,burgos,2004,1,1305.1,"2003, 2004, 2005, 2006"
Burgos,burgos,2004,2,1429.7,"2003, 2004, 2005, 2006"
Burgos,burgos,2004,3,1418,"2003, 2004, 2005, 2006"
Burgos,burgos,2004,4,1462,"2003, 2004, 2005, 2006"
Burgos,burgos,2005,1,1466.4,"2003, 2004, 2005, 2006"
Burgos,burgos,2005,2,1504.5,"2003, 2004, 2005, 2006"
Burgos,burgos,2005,3,1473.7,"2003, 2004, 2005, 2006"
Burgos,burgos,2005,4,1544.4,"2003, 2004, 2005, 2006"
Burgos,burgos,2006,1,1649.7,"2003, 2004, 2005, 2006"
Burgos,burgos,2006,2,1704,"2003, 2004, 2005, 2006"
Burgos,burgos,2006,3,1679,"2003, 2004, 2005, 2006"
Burgos,burgos,2006,4,1711.3,"2003, 2004, 2005, 2006"
León,leon,2003,1,832.7,"2003, 2004, 2005, 2006"
León,leon,2003,2,843.8,"2003, 2004, 2005, 2006"
León,leon,2003,3,893.9,"2003, 2004, 2005, 2006"
León,leon,2003,4,875.8,"2003, 2004, 2005, 2006"
León,leon,2004,1,888.9,"2003, 2004, 2005, 2006"
León,leon,2004,2,950,"2003, 2004, 2005, 2006"
León,leon,2004,3,953,"2003, 2004, 2005, 2006"
León,leon,2004,4,999.1,"2003, 2004, 2005, 2006"
León,leon,2005,1,1002.1,"2003, 2004, 2005, 2006"
León,leon,2005,2,1041.2,"2003, 2004, 2005, 2006"
León,leon,2005,3,1049.2,"2003, 2004, 2005, 2006"
León,leon,2005,4,1046.1,"2003, 2004, 2005, 2006"
León,leon,2006,1,1089.3,"2003, 2004, 2005, 2006"
León,leon,2006,2,1137.4,"2003, 2004, 2005, 2006"
León,leon,2006,3,1134.4,"2003, 2004, 2005, 2006"
León,leon,2006,4,1172.5,"2003, 2004, 2005, 2006"
Palencia,palencia,2003,1,863.5,"2003, 2004, 2005, 2006"
Palencia,palencia,2003,2,909.9,"2003, 2004, 2005, 2006"
Palencia,palencia,2003,3,888.2,"2003, 2004, 2005, 2006"
Palencia,palencia,2003,4,910.9,"2003, 2004, 2005, 2006"
Palencia,palencia,2004,1,912.9,"2003, 2004, 2005, 2006"
Palencia,palencia,2004,2,952.4,"2003, 2004, 2005, 2006"
Palencia,palencia,2004,3,946.5,"2003, 2004, 2005, 2006"
Palencia,palencia,2004,4,986,"2003, 2004, 2005, 2006"
Palencia,palencia,2005,1,988,"2003, 2004, 2005, 2006"
Palencia,palencia,2005,2,1050.2,"2003, 2004, 2005, 2006"
Palencia,palencia,2005,3,1006.8,"2003, 2004, 2005, 2006"
Palencia,palencia,2005,4,1071.2,"2003, 2004, 2005, 2006"
Palencia,palencia,2006,1,1147.1,"2003, 2004, 2005, 2006"
Palencia,palencia,2006,2,1193.5,"2003, 2004, 2005, 2006"
Palencia,palencia,2006,3,1178.7,"2003, 2004, 2005, 2006"
Palencia,palencia,2006,4,1223.1,"2003, 2004, 2005, 2006"
Salamanca,salamanca,2003,1,995.4,"2003, 2004, 2005, 2006"
Salamanca,salamanca,2003,2,1028.7,"2003, 2004, 2005, 2006"
Salamanca,salamanca,2003,3,1042,"2003, 2004, 2005, 2006"
Salamanca,salamanca,2003,4,1104.6,"2003, 2004, 2005, 2006"
Salamanca,salamanca,2004,1,1141.8,"2003, 2004, 2005, 2006"
Salamanca,salamanca,2004,2,1157.8,"2003, 2004, 2005, 2006"
Salamanca,salamanca,2004,3,1264.3,"2003, 2004, 2005, 2006"
Salamanca,salamanca,2004,4,1338.8,"2003, 2004, 2005, 2006"
Salamanca,salamanca,2005,1,1330.8,"2003, 2004, 2005, 2006"
Salamanca,salamanca,2005,2,1409.3,"2003, 2004, 2005, 2006"
Salamanca,salamanca,2005,3,1384,"2003, 2004, 2005, 2006"
Salamanca,salamanca,2005,4,1411.7,"2003, 2004, 2005, 2006"
Salamanca,salamanca,2006,1,1451.9,"2003, 2004, 2005, 2006"
Salamanca,salamanca,2006,2,1466.5,"2003, 2004, 2005, 2006"
Salamanca,salamanca,2006,3,1525.1,"2003, 2004, 2005, 2006"
Salamanca,salamanca,2006,4,1558.7,"2003, 2004, 2005, 2006"
Segovia,segovia,2003,1,1002.3,"2003, 2004, 2005, 2006"
Segovia,segovia,2003,2,1028,"2003, 2004, 2005, 2006"
Segovia,segovia,2003,3,1112.9,"2003, 2004, 2005, 2006"
Segovia,segovia,2003,4,1101.3,"2003, 2004, 2005, 2006"
Segovia,segovia,2004,1,1141.2,"2003, 2004, 2005, 2006"
Segovia,segovia,2004,2,1263.4,"2003, 2004, 2005, 2006"
Segovia,segovia,2004,3,1289.2,"2003, 2004, 2005, 2006"
Segovia,segovia,2004,4,1284,"2003, 2004, 2005, 2006"
Segovia,segovia,2005,1,1286.6,"2003, 2004, 2005, 2006"
Segovia,segovia,2005,2,1354.8,"2003, 2004, 2005, 2006"
Segovia,segovia,2005,3,1405,"2003, 2004, 2005, 2006"
Segovia,segovia,2005,4,1398,"2003, 2004, 2005, 2006"
Segovia,segovia,2006,1,1416.5,"2003, 2004, 2005, 2006"
Segovia,segovia,2006,2,1479.6,"2003, 2004, 2005, 2006"
Segovia,segovia,2006,3,1519.5,"2003, 2004, 2005, 2006"
Segovia,segovia,2006,4,1539.8,"2003, 2004, 2005, 2006"
Soria,soria,2003,1,966.4,"2003, 2004, 2005, 2006"
Soria,soria,2003,2,972.3,"2003, 2004, 2005, 2006"
Soria,soria,2003,3,1062.8,"2003, 2004, 2005, 2006"
Soria,soria,2003,4,1044,"2003, 2004, 2005, 2006"
Soria,soria,2004,1,1047.5,"2003, 2004, 2005, 2006"
Soria,soria,2004,2,1061.7,"2003, 2004, 2005, 2006"
Soria,soria,2004,3,1128.7,"2003, 2004, 2005, 2006"
Soria,soria,2004,4,1178.1,"2003, 2004, 2005, 2006"
Soria,soria,2005,1,1175.7,"2003, 2004, 2005, 2006"
Soria,soria,2005,2,1214.5,"2003, 2004, 2005, 2006"
Soria,soria,2005,3,1187.5,"2003, 2004, 2005, 2006"
Soria,soria,2005,4,1236.2,"2003, 2004, 2005, 2006"
Soria,soria,2006,1,1326.2,"2003, 2004, 2005, 2006"
Soria,soria,2006,2,1353.2,"2003, 2004, 2005, 2006"
Soria,soria,2006,3,1315.6,"2003, 2004, 2005, 2006"
Soria,soria,2006,4,1345,"2003, 2004, 2005, 2006"
Valladolid,valladolid,2003,1,1025.9,"2003, 2004, 2005, 2006"
Valladolid,valladolid,2003,2,1086.2,"2003, 2004, 2005, 2006"
Valladolid,valladolid,2003,3,1099.9,"2003, 2004, 2005, 2006"
Valladolid,valladolid,2003,4,1132.7,"2003, 2004, 2005, 2006"
Valladolid,valladolid,2004,1,1173.8,"2003, 2004, 2005, 2006"
Valladolid,valladolid,2004,2,1299.8,"2003, 2004, 2005, 2006"
Valladolid,valladolid,2004,3,1310.8,"2003, 2004, 2005, 2006"
Valladolid,valladolid,2004,4,1319,"2003, 2004, 2005, 2006"
Valladolid,valladolid,2005,1,1369.7,"2003, 2004, 2005, 2006"
Valladolid,valladolid,2005,2,1471.1,"2003, 2004, 2005, 2006"
Valladolid,valladolid,2005,3,1494.3,"2003, 2004, 2005, 2006"
Valladolid,valladolid,2005,4,1510.7,"2003, 2004, 2005, 2006"
Valladolid,valladolid,2006,1,1534.1,"2003, 2004, 2005, 2006"
Valladolid,valladolid,2006,2,1588.9,"2003, 2004, 2005, 2006"
Valladolid,valladolid,2006,3,1584.7,"2003, 2004, 2005, 2006"
Valladolid,valladolid,2006,4,1621.5,"2003, 2004, 2005, 2006"
Zamora,zamora,2003,1,737,"2003, 2004, 2005, 2006"
Zamora,zamora,2003,2,732.3,"2003, 2004, 2005, 2006"
Zamora,zamora,2003,3,765.3,"2003, 2004, 2005, 2006"
Zamora,zamora,2003,4,789.8,"2003, 2004, 2005, 2006"
Zamora,zamora,2004,1,823.7,"2003, 2004, 2005, 2006"
Zamora,zamora,2004,2,850.1,"2003, 2004, 2005, 2006"
Zamora,zamora,2004,3,875.6,"2003, 2004, 2005, 2006"
Zamora,zamora,2004,4,937.8,"2003, 2004, 2005, 2006"
Zamora,zamora,2005,1,942.5,"2003, 2004, 2005, 2006"
Zamora,zamora,2005,2,984.9,"2003, 2004, 2005, 2006"
Zamora,zamora,2005,3,1043.3,"2003, 2004, 2005, 2006"
Zamora,zamora,2005,4,1018.3,"2003, 2004, 2005, 2006"
Zamora,zamora,2006,1,1082.9,"2003, 2004, 2005, 2006"
Zamora,zamora,2006,2,1133.8,"2003, 2004, 2005, 2006"
Zamora,zamora,2006,3,1141.4,"2003, 2004, 2005, 2006"
Zamora,zamora,2006,4,1130.1,"2003, 2004, 2005, 2006"
Castilla-La Mancha,castilla-la mancha,2003,1,820.6,"2003, 2004, 2005, 2006"
Castilla-La Mancha,castilla-la mancha,2003,2,857.2,"2003, 2004, 2005, 2006"
Castilla-La Mancha,castilla-la mancha,2003,3,889.1,"2003, 2004, 2005, 2006"
Castilla-La Mancha,castilla-la mancha,2003,4,929.2,"2003, 2004, 2005, 2006"
Castilla-La Mancha,castilla-la mancha,2004,1,956.4,"2003, 2004, 2005, 2006"
Castilla-La Mancha,castilla-la mancha,2004,2,1001.2,"2003, 2004, 2005, 2006"
Castilla-La Mancha,castilla-la mancha,2004,3,1047.3,"2003, 2004, 2005, 2006"
Castilla-La Mancha,castilla-la mancha,2004,4,1115.8,"2003, 2004, 2005, 2006"
Castilla-La Mancha,castilla-la mancha,2005,1,1180.7,"2003, 2004, 2005, 2006"
Castilla-La Mancha,castilla-la mancha,2005,2,1218.5,"2003, 2004, 2005, 2006"
Castilla-La Mancha,castilla-la mancha,2005,3,1255.1,"2003, 2004, 2005, 2006"
Castilla-La Mancha,castilla-la mancha,2005,4,1278.9,"2003, 2004, 2005, 2006"
Castilla-La Mancha,castilla-la mancha,2006,1,1321.2,"2003, 2004, 2005, 2006"
Castilla-La Mancha,castilla-la mancha,2006,2,1356.6,"2003, 2004, 2005, 2006"
Castilla-La Mancha,castilla-la mancha,2006,3,1362.5,"2003, 2004, 2005, 2006"
Castilla-La Mancha,castilla-la mancha,2006,4,1401.6,"2003, 2004, 2005, 2006"
Albacete,albacete,2003,1,736.6,"2003, 2004, 2005, 2006"
Albacete,albacete,2003,2,790,"2003, 2004, 2005, 2006"
Albacete,albacete,2003,3,814,"2003, 2004, 2005, 2006"
Albacete,albacete,2003,4,830.4,"2003, 2004, 2005, 2006"
Albacete,albacete,2004,1,854.4,"2003, 2004, 2005, 2006"
Albacete,albacete,2004,2,856.6,"2003, 2004, 2005, 2006"
Albacete,albacete,2004,3,903.5,"2003, 2004, 2005, 2006"
Albacete,albacete,2004,4,1006.1,"2003, 2004, 2005, 2006"
Albacete,albacete,2005,1,1091.2,"2003, 2004, 2005, 2006"
Albacete,albacete,2005,2,1168.7,"2003, 2004, 2005, 2006"
Albacete,albacete,2005,3,1191.6,"2003, 2004, 2005, 2006"
Albacete,albacete,2005,4,1189.2,"2003, 2004, 2005, 2006"
Albacete,albacete,2006,1,1222.1,"2003, 2004, 2005, 2006"
Albacete,albacete,2006,2,1260.3,"2003, 2004, 2005, 2006"
Albacete,albacete,2006,3,1275.6,"2003, 2004, 2005, 2006"
Albacete,albacete,2006,4,1305.9,"2003, 2004, 2005, 2006"
Ciudad Real,ciudad real,2003,1,655,"2003, 2004, 2005, 2006"
Ciudad Real,ciudad real,2003,2,671.1,"2003, 2004, 2005, 2006"
Ciudad Real,ciudad real,2003,3,675.1,"2003, 2004, 2005, 2006"
Ciudad Real,ciudad real,2003,4,690.4,"2003, 2004, 2005, 2006"
Ciudad Real,ciudad real,2004,1,688,"2003, 2004, 2005, 2006"
Ciudad Real,ciudad real,2004,2,710.6,"2003, 2004, 2005, 2006"
Ciudad Real,ciudad real,2004,3,733.1,"2003, 2004, 2005, 2006"
Ciudad Real,ciudad real,2004,4,791.8,"2003, 2004, 2005, 2006"
Ciudad Real,ciudad real,2005,1,804.7,"2003, 2004, 2005, 2006"
Ciudad Real,ciudad real,2005,2,853,"2003, 2004, 2005, 2006"
Ciudad Real,ciudad real,2005,3,888.4,"2003, 2004, 2005, 2006"
Ciudad Real,ciudad real,2005,4,955,"2003, 2004, 2005, 2006"
Ciudad Real,ciudad real,2006,1,985,"2003, 2004, 2005, 2006"
Ciudad Real,ciudad real,2006,2,1000.2,"2003, 2004, 2005, 2006"
Ciudad Real,ciudad real,2006,3,1005.1,"2003, 2004, 2005, 2006"
Ciudad Real,ciudad real,2006,4,1040.2,"2003, 2004, 2005, 2006"
Cuenca,cuenca,2003,1,616.9,"2003, 2004, 2005, 2006"
Cuenca,cuenca,2003,2,646.3,"2003, 2004, 2005, 2006"
Cuenca,cuenca,2003,3,636.5,"2003, 2004, 2005, 2006"
Cuenca,cuenca,2003,4,660.6,"2003, 2004, 2005, 2006"
Cuenca,cuenca,2004,1,735.5,"2003, 2004, 2005, 2006"
Cuenca,cuenca,2004,2,755.1,"2003, 2004, 2005, 2006"
Cuenca,cuenca,2004,3,805.9,"2003, 2004, 2005, 2006"
Cuenca,cuenca,2004,4,834.4,"2003, 2004, 2005, 2006"
Cuenca,cuenca,2005,1,891.5,"2003, 2004, 2005, 2006"
Cuenca,cuenca,2005,2,918.2,"2003, 2004, 2005, 2006"
Cuenca,cuenca,2005,3,931.6,"2003, 2004, 2005, 2006"
Cuenca,cuenca,2005,4,951.2,"2003, 2004, 2005, 2006"
Cuenca,cuenca,2006,1,946.8,"2003, 2004, 2005, 2006"
Cuenca,cuenca,2006,2,987.8,"2003, 2004, 2005, 2006"
Cuenca,cuenca,2006,3,979.8,"2003, 2004, 2005, 2006"
Cuenca,cuenca,2006,4,1010.3,"2003, 2004, 2005, 2006"
Guadalajara,guadalajara,2003,1,1189.2,"2003, 2004, 2005, 2006"
Guadalajara,guadalajara,2003,2,1274.9,"2003, 2004, 2005, 2006"
Guadalajara,guadalajara,2003,3,1279.7,"2003, 2004, 2005, 2006"
Guadalajara,guadalajara,2003,4,1365.4,"2003, 2004, 2005, 2006"
Guadalajara,guadalajara,2004,1,1368.6,"2003, 2004, 2005, 2006"
Guadalajara,guadalajara,2004,2,1425.1,"2003, 2004, 2005, 2006"
Guadalajara,guadalajara,2004,3,1472,"2003, 2004, 2005, 2006"
Guadalajara,guadalajara,2004,4,1525.3,"2003, 2004, 2005, 2006"
Guadalajara,guadalajara,2005,1,1615.8,"2003, 2004, 2005, 2006"
Guadalajara,guadalajara,2005,2,1706.3,"2003, 2004, 2005, 2006"
Guadalajara,guadalajara,2005,3,1698.2,"2003, 2004, 2005, 2006"
Guadalajara,guadalajara,2005,4,1750.8,"2003, 2004, 2005, 2006"
Guadalajara,guadalajara,2006,1,1846.9,"2003, 2004, 2005, 2006"
Guadalajara,guadalajara,2006,2,1898.6,"2003, 2004, 2005, 2006"
Guadalajara,guadalajara,2006,3,1877.6,"2003, 2004, 2005, 2006"
Guadalajara,guadalajara,2006,4,1911.5,"2003, 2004, 2005, 2006"
Toledo,toledo,2003,1,810.9,"2003, 2004, 2005, 2006"
Toledo,toledo,2003,2,834.6,"2003, 2004, 2005, 2006"
Toledo,toledo,2003,3,903.2,"2003, 2004, 2005, 2006"
Toledo,toledo,2003,4,955.6,"2003, 2004, 2005, 2006"
Toledo,toledo,2004,1,998,"2003, 2004, 2005, 2006"
Toledo,toledo,2004,2,1055.4,"2003, 2004, 2005, 2006"
Toledo,toledo,2004,3,1127.7,"2003, 2004, 2005, 2006"
Toledo,toledo,2004,4,1191.4,"2003, 2004, 2005, 2006"
Toledo,toledo,2005,1,1247.5,"2003, 2004, 2005, 2006"
Toledo,toledo,2005,2,1247.5,"2003, 2004, 2005, 2006"
Toledo,toledo,2005,3,1317.4,"2003, 2004, 2005, 2006"
Toledo,toledo,2005,4,1316.1,"2003, 2004, 2005, 2006"
Toledo,toledo,2006,1,1347.3,"2003, 2004, 2005, 2006"
Toledo,toledo,2006,2,1391,"2003, 2004, 2005, 2006"
Toledo,toledo,2006,3,1412.7,"2003, 2004, 2005, 2006"
Toledo,toledo,2006,4,1435.1,"2003, 2004, 2005, 2006"
Cataluña,cataluna,2003,1,1456.5,"2003, 2004, 2005, 2006"
Cataluña,cataluna,2003,2,1520.1,"2003, 2004, 2005, 2006"
Cataluña,cataluna,2003,3,1562.6,"2003, 2004, 2005, 2006"
Cataluña,cataluna,2003,4,1632,"2003, 2004, 2005, 2006"
Cataluña,cataluna,2004,1,1668.7,"2003, 2004, 2005, 2006"
Cataluña,cataluna,2004,2,1788.3,"2003, 2004, 2005, 2006"
Cataluña,cataluna,2004,3,1838.4,"2003, 2004, 2005, 2006"
Cataluña,cataluna,2004,4,1923.3,"2003, 2004, 2005, 2006"
Cataluña,cataluna,2005,1,1929.1,"2003, 2004, 2005, 2006"
Cataluña,cataluna,2005,2,1992.8,"2003, 2004, 2005, 2006"
Cataluña,cataluna,2005,3,2037.1,"2003, 2004, 2005, 2006"
